date,ARS,AUD,BHD,BWP,BRL,BND,BGN,CAD,CLP,CNY,COP,HRK,CZK,DKK,HKD,HUF,ISK,INR,IDR,IRR,ILS,JPY,KZT,KRW,KWD,LYD,MYR,MUR,MXN,NPR,NZD,NOK,OMR,PKR,PHP,PLN,QAR,RON,RUB,SAR,SGD,ZAR,LKR,SEK,CHF,TWD,THB,TTD,TRY,AED,GBP,USD,VES
2023-01-22,199.142268,1.56208,0.408165,13.865914,5.650976,1.432526,1.95583,1.452127,884.973791,7.359764,4984.725274,,23.869227,7.439266,8.500883,392.475773,154.663056,87.902846,16386.77562,45620.144967,3.690527,140.59873,502.14205,1335.297181,0.332825,5.164347,4.652449,48.034996,20.501994,140.71048,1.676925,10.634305,0.417987,249.276426,59.131291,4.49961,3.95138,4.924395,74.091998,4.07079,1.432526,18.60239,397.299363,11.176296,0.998929,32.958254,35.489593,7.35819,20.372615,3.98666,0.8761019999999999,1.085544,2198156.183055
2023-01-21,199.251061,1.56206,0.408667,13.882994,5.657932,1.434201,1.95583,1.454386,886.09313,7.370312,5006.837646,,23.907517,7.44918,8.513565,393.137052,154.853568,88.005938,16378.460647,45634.56827,3.69642,140.785117,502.902886,1338.392461,0.332997,5.173789,4.658186,48.004218,20.524865,140.875505,1.679294,10.690721,0.41849,249.620276,59.201715,4.5962060000000005,3.956247,4.931484,74.972066,4.075804,1.434201,18.589939,397.788751,11.186994,0.999973,32.993648,35.529842,7.368042,20.39314,3.991571,0.877141,1.086881,2200863.82786
2023-01-20,198.53926,1.558,0.407255,13.835037,5.643326,1.430498,1.95583,1.453475,884.842178,7.347794,5024.422072,,23.907535,7.439778,8.477911,393.668397,154.509169,87.723158,16307.469684,45356.415125,3.685756,140.728124,501.230806,1338.503633,0.330943,5.162142,4.641735,47.509513,20.492543,140.422846,1.6779959999999998,10.712466,0.4170439999999999,248.987862,58.980763,4.709864,3.942573,4.920768,74.547425,4.061716,1.430498,18.5817,396.362501,11.164406,0.998913,32.912841,35.457236,7.350693,20.363736,3.977774,0.875528,1.083124,2193137.026477
2023-01-19,197.711203,1.569783,0.4063759999999999,13.752745,5.645607,1.430792,1.95583,1.458575,895.301697,7.323308,5062.731705,,23.927672,7.440035,8.462382999999999,395.133006,154.517883,87.867365,16419.22684,45199.320698,3.694507,138.88746,500.034152,1337.976717,0.329978,5.153522,4.657831,47.937317,20.619463,140.653684,1.695819,10.729098,0.4160319999999999,248.42441,59.129678,4.729139,3.934066,4.922365,74.840507,4.052953,1.430792,18.756252,396.671711,11.189169,0.990375,32.812205,35.662247,7.332409,20.316635,3.969192,0.8741019999999999,1.080787,2156081.751102
2023-01-18,197.766956,1.54907,0.407109,13.749969,5.554438,1.42712,1.95583,1.455054,892.270392,7.306781,5089.52364,,23.949557,7.43981,8.468958,393.618258,154.518643,88.140108,16373.720516,45169.589568,3.658704,139.103306,502.140091,1335.944983,0.330469,5.160499,4.670899,48.092436,20.306146,141.090278,1.676049,10.688897,0.41685,248.610948,59.124694,4.710328,3.941162,4.93742,74.940254,4.060263,1.42712,18.448998,394.076741,11.152545,0.989585,32.802996,35.631522,7.3371,20.345463,3.976351,0.875587,1.082737,2157797.212704
2023-01-17,196.800831,1.544813,0.405839,13.630961,5.50112,1.425033,1.95583,1.444116,880.275522,7.311328,5058.001993,,23.942069,7.438375,8.438089,395.974474,154.50475,88.075043,16368.453395,45413.239434,3.675061,138.350912,501.294675,1336.837767,0.329486,5.156626,4.676751,47.820893,20.229425,140.986125,1.679684,10.652462,0.41507,247.62595,59.097217,4.694,3.928867,4.933162,74.378276,4.047596,1.425033,18.446685,396.653309,11.228689,0.994621,32.702295,35.640149,7.315863,20.284764,3.963946,0.880284,1.079359,2119377.983384
2023-01-16,197.206414,1.55576,0.4070229999999999,13.670964,5.542059,1.430447,1.95583,1.449396,892.360168,7.288794,5076.338143,,24.007505,7.438654,8.454518,399.052691,154.514826,88.393406,16360.721998,45652.725529,3.690917,139.19399,501.684225,1343.325225,0.3305809999999999,5.154817,4.672627,47.26483,20.330728,141.495744,1.6942819999999998,10.718447,0.4167789999999999,247.766222,59.040846,4.690777,3.940331,4.932028,74.476573,4.059407,1.430447,18.410977,396.217325,11.285082,1.002172,32.861928,35.821489,7.337829,20.340322,3.975513,0.8867309999999999,1.082509,2082195.342428
2023-01-15,196.397702,1.554036,0.40743,13.687725,5.520816,1.428939,1.95583,1.450811,885.860921,7.270462,5076.834374,,24.021225,7.440335,8.470249,396.954593,154.359811,88.071664,16404.86171,45537.984221,3.700633,138.548356,500.642272,1341.172497,0.331903,5.175851,4.698997,47.732414,20.342897,140.980716,1.6969569999999998,10.732689,0.417182,247.222895,59.512062,4.699803,3.944269,4.946705,74.766049,4.063464,1.428939,18.230239,396.73278,11.273022,1.00469,32.862216,35.548687,7.35539,20.354042,3.979486,0.885971,1.083591,2084335.477381
2023-01-14,196.388007,1.553385,0.407559,13.692054,5.524246,1.429608,1.95583,1.45146,886.285102,7.267678,5076.559712,,24.012195,7.442695,8.471605,396.779149,154.407993,88.100876,16405.049577,45539.131615,3.703602,138.582168,500.719086,1342.05475,0.3319,5.175596,4.702536,47.699317,20.346237,141.027477,1.697632,10.717243,0.417315,247.289681,59.523634,4.694557,3.945517,4.948316,74.789564,4.06475,1.429608,18.222048,396.782018,11.271676,1.004895,32.866075,35.559295,7.356596,20.358161,3.980745,0.886241,1.083933,2085023.770567
2023-01-13,195.971111,1.555593,0.40648,13.700076,5.509524,1.428473,1.95583,1.449887,892.310929,7.246884,5064.36426,,23.98642,7.439379,8.443535,396.57299,154.29984,87.908159,16369.421149,45416.675893,3.693677,138.230202,499.53766,1339.396135,0.329987,5.165594,4.68982,47.409384,20.315127,140.718985,1.6995589999999998,10.689359,0.4161979999999999,246.99139,59.379587,4.695069,3.935076,4.943975,74.446766,4.053993,1.428473,18.199327,395.718093,11.25381,1.003598,32.771532,35.629276,7.3351,20.313191,3.970211,0.8866029999999999,1.081065,2079405.680331
2023-01-12,195.848231,1.558935,0.406966,13.78966,5.54035,1.4343,1.95583,1.448842,887.227782,7.29306,5087.697212,,24.037644,7.43871,8.452157,398.54925,154.361257,87.906176,16494.474147,45498.857764,3.701156,140.465007,500.147588,1343.666704,0.330736,5.17899,4.719688,48.249554,20.434175,140.715811,1.698487,10.744009,0.416699,247.385237,59.544461,4.699283,3.939782,4.942972,73.375524,4.058841,1.4343,18.21216,397.620023,11.312584,1.005617,32.877053,35.895463,7.342199,20.329955,3.974959,0.888629,1.082358,2057204.919666
2023-01-11,194.14797,1.556825,0.403987,13.705746,5.583794,1.430845,1.95583,1.441695,885.023062,7.275092,5088.108757,,24.01633,7.438196,8.394765,398.20599,154.306276,87.716301,16617.560434,45142.455342,3.693308,142.397361,496.509577,1339.915943,0.328855,5.14418,4.696539,47.657143,20.436426,140.411869,1.692269,10.743178,0.413431,245.395067,59.13068,4.688197,3.910941,4.936372,73.771274,4.029129,1.430845,18.185212,393.81954,11.263005,0.998742,32.720346,35.954411,7.280839,20.176037,3.94586,0.8858889999999999,1.074434,2016402.460451
2023-01-10,193.656069,1.559727,0.403621,13.711154,5.597151,1.43028,1.95583,1.442095,886.36522,7.27705,5158.153616,,23.975772,7.43751,8.382162,398.47077,154.700634,87.639747,16686.560718,45016.644248,3.722707,141.962387,496.664694,1337.50838,0.328414,5.14703,4.694375,46.959614,20.511716,140.289325,1.6876639999999998,10.72726,0.413066,245.172159,59.178546,4.690741,3.907394,4.934765,74.77757,4.025475,1.43028,18.285916,394.489454,11.202194,0.990342,32.692403,35.93726,7.282511,20.157372,3.942281,0.8835409999999999,1.07346,1993690.63239
2023-01-09,193.769919,1.548358,0.4044669999999999,13.745783,5.663497,1.428469,1.95583,1.438522,900.719565,7.28485,5220.018659,,23.986813,7.437478,8.39561,396.619057,154.593459,88.322845,16738.610589,45007.084538,3.732374,141.540229,497.434825,1328.946671,0.3291,5.112143,4.72519,47.052206,20.629933,141.382793,1.680998,10.610629,0.4139609999999999,245.387738,59.115966,4.697907,3.915584,4.924458,75.117537,4.033912,1.428469,18.175165,395.323778,11.144186,0.98744,32.756584,35.920486,7.289527,20.195841,3.950545,0.8815259999999999,1.07571,1994823.844012
2023-01-08,190.933824,1.551244,0.40051,13.614883,5.58153,1.42197,1.95583,1.432163,895.040261,7.291673,5175.565573,,24.012144,7.443299,8.31525,394.730838,153.269987,87.705745,16644.704855,44764.651176,3.735774,140.78706,493.583277,1335.942018,0.327862,5.124173,4.690351,46.972376,20.415726,140.394972,1.677457,10.639351,0.410097,241.90948,59.153689,4.695152,3.87728,4.93128,77.20152,3.994451,1.42197,18.270767,389.925245,11.208424,0.988199,32.666629,36.031982,7.171919,19.986069,3.911899,0.880784,1.065187,1955028.186066
2023-01-07,190.91212,1.549718,0.4004629999999999,13.613287,5.585771,1.422307,1.95583,1.432044,895.028232,7.287929,5179.807643,,24.000927,7.442122,8.314877,394.474535,153.249414,87.823402,16646.03079,44754.444959,3.73557,140.704344,493.564069,1336.923491,0.3277629999999999,5.12481,4.684176,46.871999,20.387245,140.583311,1.677,10.662408,0.41004,241.678461,59.300319,4.693191,3.876826,4.932004,77.217241,3.993982,1.422307,18.238155,389.8736,11.207424,0.988152,32.670436,36.027567,7.172156,19.955279,3.91144,0.8806849999999999,1.065062,1954798.814737
2023-01-06,190.368694,1.546946,0.399346,13.575589,5.580567,1.420474,1.95583,1.428612,894.750689,7.262436,5178.468546,,24.000537,7.437838,8.291542,395.373071,152.903861,87.461637,16543.384441,44647.079907,3.722789,140.435876,493.462693,1333.001013,0.325351,5.117877,4.674668,46.46924,20.357741,140.004216,1.676191,10.644045,0.408906,242.266934,58.808955,4.701488,3.866011,4.929439,77.131924,3.982841,1.420474,18.235384,388.214748,11.201857,0.986927,32.529186,35.764828,7.205368,19.944094,3.900529,0.880242,1.062091,1949317.054019
2023-01-05,188.242265,1.5602900000000002,0.395546,13.446375,5.667017,1.416011,1.95583,1.428904,900.815456,7.23979,5253.541198,,24.065983,7.437744,8.217335,395.730531,152.31203,86.897447,16434.594749,43936.662299,3.735473,140.512034,489.508895,1344.062956,0.322751,5.070024,4.616405,45.939047,20.37677,139.101089,1.690525,10.79488,0.405028,239.984144,58.760517,4.685977,3.829222,4.926287,76.402418,3.94494,1.416011,18.130973,384.506877,11.255501,0.985316,32.329471,35.849658,7.13553,19.752056,3.863412,0.88412,1.051984,1883523.471729
2023-01-04,189.662129,1.549362,0.399231,13.539087,5.780907,1.423838,1.95583,1.4331239999999998,908.187405,7.313424,5235.842821,,23.983632,7.437452,8.301592,395.974691,151.69361,87.822643,16555.686261,44599.808905,3.741779,140.187022,494.55104,1351.24183,0.3253379999999999,5.096338,4.67376,46.361526,20.527503,140.582095,1.682631,10.690815,0.408786,241.028721,59.395635,4.665914,3.864893,4.927628,77.347291,3.981689,1.423838,17.92458,388.06795,11.139681,0.984652,32.59728,35.957656,7.204565,19.908069,3.899401,0.880625,1.061784,1892255.7296
2023-01-03,188.408939,1.568813,0.3969519999999999,13.48011,5.716035,1.419916,1.95583,1.442927,911.691699,7.300135,5100.621328,,24.058704,7.436861,8.247505,400.379965,151.701487,87.487567,16482.635777,44092.011037,3.734104,138.142678,488.610023,1349.823189,0.3234249999999999,5.088256,4.650623,46.415227,20.506504,140.045722,1.690156,10.628443,0.406439,239.238903,59.060691,4.676803,3.84283,4.931053,76.981672,3.958959,1.419916,17.972507,385.892032,11.15065,0.989223,32.4404,36.294801,7.17006,19.778968,3.877141,0.882008,1.055722,1849778.007177
2023-01-02,189.842848,1.563569,0.400674,13.582627,5.68939,1.430746,1.95583,1.44635,904.743956,7.35235,5163.321554,,24.165221,7.437272,8.317633,402.287181,151.700298,88.160361,16595.470564,44683.743005,3.737394,139.336576,493.200285,1355.486899,0.326018,5.142007,4.694016,46.848018,20.752846,141.122698,1.686885,10.526691,0.4102349999999999,241.585474,59.393056,4.669746,3.878862,4.925428,75.807538,3.99608,1.430746,18.12453,389.486424,11.148519,0.986102,32.774304,36.811986,7.233554,19.942991,3.913494,0.8845409999999999,1.065621,1859530.777035
2023-01-01,189.157542,1.5707,0.402414,13.651066,5.660445,1.43423,1.95583,1.448662,908.818828,7.442063,5182.099635,,24.154608,7.43505,8.358273,399.601832,151.491345,88.540111,16787.609383,44977.079315,3.77298,140.222066,495.033943,1351.05606,0.328406,5.158812,4.712214,47.464958,20.841004,141.730582,1.685432,10.492514,0.4120459999999999,242.260218,59.588489,4.689119,3.895711,4.946694,78.666336,4.013438,1.43423,18.200871,390.722779,11.159584,0.989508,32.784172,37.05794,7.259852,20.021024,3.930494,0.884625,1.07025,1845219.780382
2022-12-31,189.521392,1.575246,0.403535,13.689088,5.6711100000000005,1.43829,1.95583,1.453135,911.709693,7.415021,5198.167748,,24.220447,7.455945,8.384243,400.657217,151.912984,88.788059,16760.434551,45072.7875,3.782982,140.595326,496.470968,1355.387365,0.3291659999999999,5.173049,4.724851,47.523096,20.907478,142.127486,1.6901739999999998,10.503619,0.413168,242.963092,59.759028,4.699915,3.906561,4.967893,78.912244,4.024617,1.43829,18.250037,391.81104,11.186843,0.992115,32.878499,37.150176,7.280794,20.053081,3.941441,0.886851,1.073231,1850974.227463
2022-12-30,189.405544,1.571502,0.402096,13.68923,5.65593,1.43358,1.95583,1.447122,908.362889,7.376337,5185.958279,,24.128048,7.436315,8.343104,400.498978,151.60074,88.536112,16608.030741,44865.595152,3.768391,140.967011,494.877628,1346.242292,0.327474,5.159548,4.709252,47.128727,20.855708,141.724182,1.686286,10.526147,0.411723,242.326393,59.552067,4.679236,3.892633,4.946641,77.976959,4.010267,1.43358,18.193083,392.925302,11.143474,0.988469,32.873659,36.992646,7.259142,20.016507,3.927388,0.885478,1.069405,1843625.852934
2022-12-29,188.520821,1.573915,0.4010749999999999,13.685292,5.60318,1.434332,1.95583,1.444972,912.067635,7.428371999999999,5159.944382,,24.193359,7.436394,8.316635,400.172044,151.969998,88.359785,16681.977124,44693.687119,3.755063,142.054799,492.254367,1344.534518,0.326633,5.1414,4.717847,47.022572,20.647794,141.441925,1.680098,10.531586,0.410516,241.759757,59.407458,4.678518,3.882751,4.948019,78.248205,4.000087,1.434332,18.024329,389.88065,11.146864,0.985031,32.750413,36.91743,7.24229,19.964679,3.917419,0.884473,1.06669,1822023.101822
2022-12-28,187.30791,1.573613,0.3993089999999999,13.645636,5.59503,1.433266,1.95583,1.443497,915.154765,7.413219,5066.058533,,24.222821,7.436244,8.278228,402.008986,151.897376,87.882254,16762.966776,44556.244005,3.75736,142.609328,492.23603,1352.862181,0.3254459999999999,5.123914,4.696182,46.363869,20.602562,140.677519,1.684245,10.496401,0.408861,240.748417,59.550956,4.690753,3.865654,4.94408,77.018312,3.982474,1.433266,18.184544,388.214987,11.116255,0.98532,32.756979,36.945322,7.201165,19.875093,3.900169,0.88265,1.061993,1780480.44845
2022-12-27,187.588241,1.579993,0.4005749999999999,13.676018,5.623823,1.434498,1.95583,1.438699,932.190963,7.41525,5088.009509,,24.254237,7.436435,8.309817,401.515709,152.095579,88.26515,16672.431458,44716.976985,3.747733,142.156776,490.537692,1356.176535,0.32667,5.134645,4.71191,46.610624,20.670066,141.290439,1.695438,10.455119,0.410149,241.219313,59.441482,4.694877,3.877911,4.92547,74.80703,3.995101,1.434498,18.438596,389.488487,11.135974,0.989384,32.784548,36.853841,7.210383,19.92629,3.912535,0.8855879999999999,1.06536,1761068.289234
2022-12-26,185.816252,1.581612,0.3996719999999999,13.644817,5.532083,1.432508,1.95583,1.444101,938.619086,7.40093,5029.77935,,24.201719,7.43691,8.299097,400.252393,152.335888,87.924608,16611.53506,44254.821965,3.718533,141.309803,491.245094,1355.649062,0.325733,5.123267,4.703663,46.844617,20.630773,140.745316,1.687614,10.475904,0.409147,240.611752,58.646262,4.64492,3.869165,4.920758,72.704036,3.98609,1.432508,18.090199,388.502659,11.165573,0.99138,32.658844,36.916625,7.211764,19.851065,3.903711,0.881064,1.062957,1751981.139237
2022-12-25,185.612884,1.583517,0.399203,13.64643,5.484889,1.435729,1.95583,1.443229,930.754623,7.417651,5021.623742,,24.1866,7.438499,8.285805,399.889702,152.304112,87.893811,16555.923504,44618.643064,3.720267,140.962019,489.95683,1359.250128,0.326362,5.106929,4.697704,47.351656,20.586212,140.696017,1.687376,10.54166,0.4087579999999999,239.509849,58.654115,4.641357,3.864622,4.909163,73.368687,3.98141,1.435729,18.099672,388.122844,11.181802,0.991064,32.642044,36.953759,7.196573,19.81288,3.899127,0.880818,1.061709,1742949.731145
2022-12-24,186.088778,1.589436,0.400866,13.702781,5.503435,1.440936,1.95583,1.45028,936.056437,7.450134,5042.982645,,24.30099,7.469156,8.321829,401.899701,152.944932,88.133646,16621.987847,44727.861454,3.734002,141.551384,492.27746,1364.172106,0.327478,5.131422,4.717264,47.427983,20.667283,141.079933,1.693431,10.558095,0.410388,240.48842,58.889626,4.65958,3.880726,4.924191,73.688499,3.998001,1.440936,18.118352,389.740242,11.226228,0.9948,32.783067,37.092311,7.227753,19.896491,3.915376,0.8846100000000001,1.066134,1750212.293149
2022-12-23,185.671059,1.583124,0.3994089999999999,13.757459,5.455125,1.434284,1.95583,1.443356,932.570007,7.423908,5038.805405,,24.205021,7.436339,8.290039,399.864581,152.311328,87.995922,16561.355308,44351.75033,3.720332,141.004907,490.366596,1360.340001,0.325507,5.118046,4.699848,47.089109,20.638371,140.859472,1.687786,10.485678,0.4089259999999999,240.18982,58.67805,4.641655,3.866616,4.915136,74.09373,3.983465,1.434284,18.032763,388.254559,11.177293,0.991178,32.6872,36.884182,7.20642,19.846344,3.90114,0.8809849999999999,1.062257,1743708.735451
2022-12-22,184.857088,1.587427,0.398142,13.71468,5.468906,1.43314,1.95583,1.446174,922.674933,7.395408,5039.37313,,24.211504,7.436805,8.257359,400.91023,152.306698,87.82932,16500.113915,44376.15223,3.703348,140.118128,491.423522,1363.019607,0.324847,5.10077,4.685824,46.348553,20.745269,140.592785,1.693739,10.462164,0.4076559999999999,239.133872,58.414623,4.642089,3.854353,4.898284,72.516461,3.97083,1.43314,18.160857,387.055118,11.090884,0.985845,32.558522,36.893813,7.191746,19.780203,3.888766,0.879911,1.058888,1709292.246096
2022-12-21,184.676057,1.582616,0.398501,13.727714,5.503974,1.433099,1.95583,1.443638,923.126109,7.400187,5040.615491,,24.175768,7.437498,8.260653,401.695614,152.297789,87.863041,16502.696523,44269.916445,3.679623,140.274219,497.038851,1360.339141,0.324746,5.119467,4.702505,46.408071,20.879439,140.646763,1.686337,10.448666,0.40804,239.775563,58.392479,4.661767,3.857829,4.89661,75.772764,3.974412,1.433099,18.214475,387.36826,11.052945,0.983192,32.536978,36.73034,7.198478,19.789229,3.892274,0.877887,1.059843,1696425.300344
2022-12-20,184.941224,1.595698,0.3998339999999999,13.758848,5.530106,1.436605,1.95583,1.448158,942.215039,7.402073,5064.446982,,24.18818,7.439552,8.280767,402.536114,151.515682,87.85959,16574.153108,43918.23019,3.687814,139.463841,500.039872,1365.964712,0.325383,5.146362,4.713193,46.756759,21.048878,140.641239,1.679599,10.522772,0.40941,240.465462,58.594063,4.674791,3.870737,4.908097,74.071085,3.987709,1.436605,18.426974,388.676367,11.083129,0.984824,32.70817,36.896742,7.231119,19.844508,3.905297,0.875513,1.063389,1698807.899368
2022-12-19,184.488078,1.583173,0.399481,13.736324,5.640255,1.43969,1.95583,1.449028,943.521954,7.415382,5079.367911,,24.239625,7.439378,8.264245,402.502283,151.51582,87.827188,16538.44972,43963.27963,3.669195,145.409736,496.801076,1383.160589,0.3256449999999999,5.121398,4.701718,46.601679,20.959905,140.589371,1.667476,10.507881,0.4090459999999999,239.077842,58.865804,4.689296,3.867318,4.908743,73.40352,3.984188,1.43969,18.379111,387.825108,11.020557,0.988558,32.698885,37.029412,7.214259,19.81495,3.901848,0.8720700000000001,1.06245,1671642.097282
2022-12-18,182.589838,1.577078,0.397532,13.571812,5.615483,1.436731,1.95583,1.449224,937.280715,7.37157,5060.624684,,24.199561,7.427734,8.23023,405.036341,151.082871,87.467518,16506.488166,44431.694518,3.661789,144.498688,493.341608,1385.124017,0.3253209999999999,5.089971,4.677978,47.153803,20.924296,140.01363,1.658217,10.464947,0.406609,236.970435,58.730647,4.677129,3.848451,4.907368,68.065389,3.96475,1.436731,18.565923,389.176173,11.007703,0.985835,32.589391,36.854613,7.147499,19.722743,3.882812,0.8706609999999999,1.057267,1642775.711305
2022-12-17,182.757886,1.579767,0.3979669999999999,13.586669,5.618727,1.438415,1.95583,1.451947,938.300458,7.379927,5067.463714,,24.225001,7.436672,8.239176,405.469619,151.249002,87.563211,16518.625811,44451.525831,3.665521,144.727843,493.941281,1386.409655,0.3256449999999999,5.096093,4.683094,47.191739,20.945812,140.166811,1.660425,10.47685,0.407543,237.778085,58.794612,4.681933,3.852664,4.912814,67.786346,3.96909,1.438415,18.673235,389.602215,11.01909,0.9875,32.622761,36.875978,7.172848,19.72399,3.887062,0.871211,1.058424,1644578.623341
2022-12-16,183.324004,1.585667,0.399037,13.623028,5.593247,1.441407,1.95583,1.452866,944.298905,7.400075,5089.520552,,24.250572,7.4371,8.260376,406.439545,151.314365,87.804274,16571.931724,44185.496229,3.676407,144.892991,495.499038,1387.515424,0.325808,5.112968,4.695097,47.050661,21.000457,140.552691,1.665802,10.50763,0.408614,238.68628,58.897839,4.68867,3.863017,4.91533,68.676479,3.979756,1.441407,18.76661,390.012729,11.021579,0.989436,32.623757,37.010789,7.198122,19.785718,3.897508,0.8720049999999999,1.061268,1649037.778914
2022-12-15,183.414572,1.587945,0.399953,13.663144,5.666435,1.446544,1.95583,1.45143,936.730491,7.417119,5104.250249,,24.261383,7.437377,8.271224,407.605798,150.807857,88.249234,16647.235644,44264.107138,3.666116,146.685715,496.618398,1403.689429,0.32654,5.140785,4.698166,46.776107,21.048008,141.264961,1.677472,10.477701,0.4091459999999999,239.024461,59.407139,4.698932,3.871889,4.920969,68.849681,3.988896,1.446544,18.606345,391.134069,10.97775,0.98812,32.700089,37.322015,7.214993,19.830212,3.906459,0.8714900000000001,1.063706,1617126.861088
2022-12-14,183.352816,1.5533709999999998,0.40063,13.752254,5.651159,1.435622,1.95583,1.445521,924.1709,7.405353,5091.732346,,24.26075,7.438827,8.282487,404.264204,150.910863,87.94354,16599.943007,44541.47903,3.620017,143.782899,500.324342,1379.923575,0.326715,5.141823,4.678767,46.959692,20.990337,140.775621,1.6521819999999998,10.390688,0.4101209999999999,239.475845,59.289437,4.678612,3.878443,4.92393,68.813759,3.995649,1.435622,18.299266,389.701374,10.860337,0.984002,32.49855,36.803513,7.218958,19.855009,3.913072,0.858251,1.065506,1569445.075699
2022-12-13,182.598645,1.548154,0.3996849999999999,13.738923,5.602835,1.432095,1.95583,1.4391500000000002,909.6909,7.384278,5096.86584,,24.295348,7.438616,8.264437,410.10323,151.143691,87.697052,16570.970366,44172.33447,3.612843,143.691821,498.99518,1375.577207,0.325577,5.149936,4.703475,46.831073,20.88542,140.381055,1.641297,10.405337,0.4091909999999999,238.942929,59.293652,4.6862960000000005,3.869292,4.927885,67.041011,3.986221,1.432095,18.352641,390.619376,10.85674,0.985179,32.559516,36.762203,7.2013,19.82348,3.903839,0.8590319999999999,1.062992,1498152.735955
2022-12-12,180.812129,1.564573,0.39651,13.622451,5.624312,1.428725,1.95583,1.43981,911.054455,7.356814,5112.423379,,24.315724,7.438013,8.199476,415.895278,150.709811,87.205344,16520.400907,43921.76238,3.624131,144.967727,495.39677,1378.902833,0.323999,5.107032,4.657694,46.135258,20.905368,139.593954,1.653671,10.532035,0.4059709999999999,237.023345,58.679375,4.691729,3.838558,4.929927,66.430984,3.954558,1.428725,18.536643,387.557132,10.881498,0.986601,32.421932,36.722481,7.141687,19.664295,3.87283,0.8584700000000001,1.054549,1486376.507855
2022-12-11,178.29746,1.546441,0.394714,13.531206,5.507426,1.422755,1.95583,1.433603,904.800956,7.303236,5046.306737,,24.196381,7.41128,8.173348,416.989604,148.671536,86.584739,16375.002234,44116.659001,3.598478,143.368694,493.239343,1368.607258,0.322805,5.079635,4.622701,46.181227,20.772669,138.60052,1.637633,10.500791,0.404213,235.549009,58.129708,4.67052,3.821166,4.904821,65.64336,3.936641,1.422755,18.174164,385.688704,10.859845,0.981432,32.285283,36.423766,7.096757,19.577204,3.855284,0.8563339999999999,1.049771,1424313.521127
2022-12-10,179.103615,1.552551,0.396433,13.59015,5.52841,1.428318,1.95583,1.442953,907.548335,7.33549,5072.261543,,24.305432,7.445684,8.209074,418.936738,149.319167,86.947466,16439.649122,44290.195662,3.612007,143.965181,495.500901,1376.370467,0.32415,5.104758,4.642694,46.366564,20.864032,139.181156,1.644328,10.540832,0.405952,236.547469,58.382356,4.693286,3.837812,4.925683,66.053692,3.95379,1.428318,18.292125,387.614026,10.90036,0.985663,32.41611,36.581748,7.129101,19.663928,3.872078,0.860138,1.054344,1430517.66502
2022-12-09,179.235772,1.549592,0.396759,13.591131,5.524229,1.425064,1.95583,1.435383,906.562851,7.341628,5075.188067,,24.30113,7.437489,8.215066,419.040569,149.502766,86.991927,16440.499796,43992.063869,3.60719,143.89568,495.869646,1373.488487,0.323581,5.109178,4.6482,46.041836,20.885598,139.252326,1.642575,10.505148,0.406255,237.137837,58.408802,4.695589,3.840968,4.921751,65.963822,3.957041,1.425064,18.301149,387.784424,10.864255,0.983269,32.345538,36.597923,7.155323,19.672466,3.875262,0.856906,1.055211,1431659.10585
2022-12-08,179.219073,1.558775,0.396717,13.58276,5.485249,1.427528,1.95583,1.432297,911.596871,7.350782,5087.941482,,24.294628,7.43806,8.212234,418.295208,149.286515,86.840611,16451.400932,44070.733596,3.621588,143.96285,497.327366,1389.487337,0.323671,5.123469,4.639842,46.398109,20.761752,139.010108,1.654822,10.517914,0.406169,237.118189,58.383447,4.684579,3.840555,4.916825,66.338396,3.956616,1.427528,18.091318,387.741344,10.914438,0.987435,32.312773,36.593183,7.157017,19.672705,3.874846,0.862348,1.055098,1248995.178244
2022-12-07,178.437875,1.562862,0.394962,13.558971,5.486899,1.423792,1.95583,1.432557,911.262065,7.324954,5062.287898,,24.292816,7.438582,8.178495,411.343113,149.309077,86.481831,16431.804532,43933.229028,3.60887,143.452201,497.207563,1384.988885,0.322383,5.096389,4.619358,45.83175,20.695015,138.435791,1.650343,10.529332,0.404412,235.921673,58.213829,4.691498,3.823567,4.914145,66.076198,3.939114,1.423792,18.037825,386.047377,10.907879,0.987581,32.173629,36.726627,7.120708,19.581707,3.857706,0.8614689999999999,1.05043,1243333.678844
2022-12-06,177.992933,1.567268,0.39478,13.539885,5.500405,1.425426,1.95583,1.433229,922.944878,7.345995,5062.258665,,24.315137,7.43838,8.162524,412.276774,148.909293,86.575177,16409.472161,43943.299214,3.592496,143.480668,494.411264,1386.63033,0.322218,5.078363,4.614257,45.794633,20.839348,138.585215,1.659165,10.502441,0.404231,235.853193,58.683302,4.696273,3.821804,4.913573,66.084021,3.937298,1.425426,18.218384,385.894062,10.916107,0.987674,32.152794,36.811755,7.114612,19.568947,3.855927,0.859849,1.049946,1225061.549937
2022-12-05,177.523573,1.563488,0.394669,13.510227,5.523346,1.424018,1.95583,1.424343,938.517452,7.310596,5055.454071,,24.332295,7.437356,8.155263,413.605585,148.758677,85.898109,16238.514326,44517.75859,3.571298,143.306668,493.586215,1369.055125,0.3224829999999999,5.077972,4.585846,45.853199,20.74436,137.501398,1.663777,10.439365,0.403914,235.475696,58.785131,4.707473,3.820732,4.917348,65.712299,3.936193,1.424018,18.322198,385.762372,10.922128,0.988658,32.086875,36.773434,7.105881,19.565545,3.854845,0.862401,1.049652,1224736.885462
